fullname,texturepath,ptmf,leaf,title,support,dims,thickness,area,year,edition,printpath,suffix,rv,tr,height,width,portrait,leafside,leaflightangle,suffixportrait,rvportrait,editionportrait,editionsuffix,editionsuffixportrait,editionside,editionsideportrait,editionlightangle,editionlightangleportrait
1313_essai_vr,img/1313_essai_vr.jpeg,1313,1313_essai,Figure endormie au babouche,ARCHES,27.2 x 37.8 cm,0.313,1028,1929,14,prints/14_1929_1313-101031.jpg,vr,v,r,27.2,37.8,False,1313_essai_v,1313_essai_r,vr_False,v_False,14_False,14_vr,14_vr_False,14_v,14_v_False,14_r,14_r_False
1313_essai_vt,img/1313_essai_vt.jpeg,1313,1313_essai,Figure endormie au babouche,ARCHES,27.2 x 37.8 cm,0.313,1028,1929,14,prints/14_1929_1313-101031.jpg,vt,v,t,27.2,37.8,False,1313_essai_v,1313_essai_t,vt_False,v_False,14_False,14_vt,14_vt_False,14_v,14_v_False,14_t,14_t_False
1324_40_rr,img/1324_40_rr.jpeg,1324,1324_40,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.359,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_40_r,1324_40_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_40_rt,img/1324_40_rt.jpeg,1324,1324_40,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.359,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_40_r,1324_40_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_40_vr,img/1324_40_vr.jpeg,1324,1324_40,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.359,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_40_v,1324_40_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_40_vt,img/1324_40_vt.jpeg,1324,1324_40,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.359,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_40_v,1324_40_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_41_rr,img/1324_41_rr.jpeg,1324,1324_41,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.412,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_41_r,1324_41_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_41_rt,img/1324_41_rt.jpeg,1324,1324_41,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.412,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_41_r,1324_41_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_41_vr,img/1324_41_vr.jpeg,1324,1324_41,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.412,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_41_v,1324_41_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_41_vt,img/1324_41_vt.jpeg,1324,1324_41,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.412,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_41_v,1324_41_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_66_rr,img/1324_66_rr.jpeg,1324,1324_66,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.423,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_66_r,1324_66_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_66_rt,img/1324_66_rt.jpeg,1324,1324_66,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.423,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_66_r,1324_66_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_66_vr,img/1324_66_vr.jpeg,1324,1324_66,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.423,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_66_v,1324_66_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_66_vt,img/1324_66_vt.jpeg,1324,1324_66,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.423,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_66_v,1324_66_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_72_rr,img/1324_72_rr.jpeg,1324,1324_72,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_72_r,1324_72_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_72_rt,img/1324_72_rt.jpeg,1324,1324_72,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_72_r,1324_72_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_72_vr,img/1324_72_vr.jpeg,1324,1324_72,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_72_v,1324_72_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_72_vt,img/1324_72_vt.jpeg,1324,1324_72,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_72_v,1324_72_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_73_rr,img/1324_73_rr.jpeg,1324,1324_73,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.404,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_73_r,1324_73_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_73_rt,img/1324_73_rt.jpeg,1324,1324_73,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.404,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_73_r,1324_73_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_73_vr,img/1324_73_vr.jpeg,1324,1324_73,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.404,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_73_v,1324_73_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_73_vt,img/1324_73_vt.jpeg,1324,1324_73,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.404,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_73_v,1324_73_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_7_rr,img/1324_7_rr.jpeg,1324,1324_7,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.385,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_7_r,1324_7_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_7_rt,img/1324_7_rt.jpeg,1324,1324_7,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.385,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_7_r,1324_7_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_7_vr,img/1324_7_vr.jpeg,1324,1324_7,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.385,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_7_v,1324_7_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_7_vt,img/1324_7_vt.jpeg,1324,1324_7,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.385,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_7_v,1324_7_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_essai_japon_rr,img/1324_essai_japon_rr.jpeg,1324,1324_essai_japon,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.156,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_essai_japon_r,1324_essai_japon_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_essai_japon_rt,img/1324_essai_japon_rt.jpeg,1324,1324_essai_japon,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.156,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_essai_japon_r,1324_essai_japon_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_essai_japon_vr,img/1324_essai_japon_vr.jpeg,1324,1324_essai_japon,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.156,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_essai_japon_v,1324_essai_japon_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_essai_japon_vt,img/1324_essai_japon_vt.jpeg,1324,1324_essai_japon,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.156,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_essai_japon_v,1324_essai_japon_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_essai_rr,img/1324_essai_rr.jpeg,1324,1324_essai,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_essai_r,1324_essai_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_essai_rt,img/1324_essai_rt.jpeg,1324,1324_essai,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_essai_r,1324_essai_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_essai_vr,img/1324_essai_vr.jpeg,1324,1324_essai,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_essai_v,1324_essai_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_essai_vt,img/1324_essai_vt.jpeg,1324,1324_essai,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.391,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_essai_v,1324_essai_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1324_premier_etat_rr,img/1324_premier_etat_rr.jpeg,1324,1324_premier_etat,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.349,1895,1929,6,prints/6_1929_1324-102010.jpg,rr,r,r,51.5,36.8,True,1324_premier_etat_r,1324_premier_etat_r,rr_True,r_True,6_True,6_rr,6_rr_True,6_r,6_r_True,6_r,6_r_True
1324_premier_etat_rt,img/1324_premier_etat_rt.jpeg,1324,1324_premier_etat,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.349,1895,1929,6,prints/6_1929_1324-102010.jpg,rt,r,t,51.5,36.8,True,1324_premier_etat_r,1324_premier_etat_t,rt_True,r_True,6_True,6_rt,6_rt_True,6_r,6_r_True,6_t,6_t_True
1324_premier_etat_vr,img/1324_premier_etat_vr.jpeg,1324,1324_premier_etat,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.349,1895,1929,6,prints/6_1929_1324-102010.jpg,vr,v,r,51.5,36.8,True,1324_premier_etat_v,1324_premier_etat_r,vr_True,v_True,6_True,6_vr,6_vr_True,6_v,6_v_True,6_r,6_r_True
1324_premier_etat_vt,img/1324_premier_etat_vt.jpeg,1324,1324_premier_etat,Le renard blanc,ARCHES,51.5 x 36.8 cm,0.349,1895,1929,6,prints/6_1929_1324-102010.jpg,vt,v,t,51.5,36.8,True,1324_premier_etat_v,1324_premier_etat_t,vt_True,v_True,6_True,6_vt,6_vt_True,6_v,6_v_True,6_t,6_t_True
1327_18_rr,img/1327_18_rr.jpeg,1327,1327_18,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.361,1395,1930,17,prints/17_1930_1327-102013.jpg,rr,r,r,45.0,31.0,True,1327_18_r,1327_18_r,rr_True,r_True,17_True,17_rr,17_rr_True,17_r,17_r_True,17_r,17_r_True
1327_18_rt,img/1327_18_rt.jpeg,1327,1327_18,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.361,1395,1930,17,prints/17_1930_1327-102013.jpg,rt,r,t,45.0,31.0,True,1327_18_r,1327_18_t,rt_True,r_True,17_True,17_rt,17_rt_True,17_r,17_r_True,17_t,17_t_True
1327_18_vr,img/1327_18_vr.jpeg,1327,1327_18,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.361,1395,1930,17,prints/17_1930_1327-102013.jpg,vr,v,r,45.0,31.0,True,1327_18_v,1327_18_r,vr_True,v_True,17_True,17_vr,17_vr_True,17_v,17_v_True,17_r,17_r_True
1327_18_vt,img/1327_18_vt.jpeg,1327,1327_18,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.361,1395,1930,17,prints/17_1930_1327-102013.jpg,vt,v,t,45.0,31.0,True,1327_18_v,1327_18_t,vt_True,v_True,17_True,17_vt,17_vt_True,17_v,17_v_True,17_t,17_t_True
1327_29_rr,img/1327_29_rr.jpeg,1327,1327_29,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.335,1395,1930,17,prints/17_1930_1327-102013.jpg,rr,r,r,45.0,31.0,True,1327_29_r,1327_29_r,rr_True,r_True,17_True,17_rr,17_rr_True,17_r,17_r_True,17_r,17_r_True
1327_29_rt,img/1327_29_rt.jpeg,1327,1327_29,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.335,1395,1930,17,prints/17_1930_1327-102013.jpg,rt,r,t,45.0,31.0,True,1327_29_r,1327_29_t,rt_True,r_True,17_True,17_rt,17_rt_True,17_r,17_r_True,17_t,17_t_True
1327_29_vr,img/1327_29_vr.jpeg,1327,1327_29,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.335,1395,1930,17,prints/17_1930_1327-102013.jpg,vr,v,r,45.0,31.0,True,1327_29_v,1327_29_r,vr_True,v_True,17_True,17_vr,17_vr_True,17_v,17_v_True,17_r,17_r_True
1327_29_vt,img/1327_29_vt.jpeg,1327,1327_29,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.335,1395,1930,17,prints/17_1930_1327-102013.jpg,vt,v,t,45.0,31.0,True,1327_29_v,1327_29_t,vt_True,v_True,17_True,17_vt,17_vt_True,17_v,17_v_True,17_t,17_t_True
1327_35_rr,img/1327_35_rr.jpeg,1327,1327_35,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.406,1395,1930,17,prints/17_1930_1327-102013.jpg,rr,r,r,45.0,31.0,True,1327_35_r,1327_35_r,rr_True,r_True,17_True,17_rr,17_rr_True,17_r,17_r_True,17_r,17_r_True
1327_35_rt,img/1327_35_rt.jpeg,1327,1327_35,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.406,1395,1930,17,prints/17_1930_1327-102013.jpg,rt,r,t,45.0,31.0,True,1327_35_r,1327_35_t,rt_True,r_True,17_True,17_rt,17_rt_True,17_r,17_r_True,17_t,17_t_True
1327_35_vr,img/1327_35_vr.jpeg,1327,1327_35,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.406,1395,1930,17,prints/17_1930_1327-102013.jpg,vr,v,r,45.0,31.0,True,1327_35_v,1327_35_r,vr_True,v_True,17_True,17_vr,17_vr_True,17_v,17_v_True,17_r,17_r_True
1327_35_vt,img/1327_35_vt.jpeg,1327,1327_35,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.406,1395,1930,17,prints/17_1930_1327-102013.jpg,vt,v,t,45.0,31.0,True,1327_35_v,1327_35_t,vt_True,v_True,17_True,17_vt,17_vt_True,17_v,17_v_True,17_t,17_t_True
1327_41_rr,img/1327_41_rr.jpeg,1327,1327_41,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.352,1395,1930,17,prints/17_1930_1327-102013.jpg,rr,r,r,45.0,31.0,True,1327_41_r,1327_41_r,rr_True,r_True,17_True,17_rr,17_rr_True,17_r,17_r_True,17_r,17_r_True
1327_41_rt,img/1327_41_rt.jpeg,1327,1327_41,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.352,1395,1930,17,prints/17_1930_1327-102013.jpg,rt,r,t,45.0,31.0,True,1327_41_r,1327_41_t,rt_True,r_True,17_True,17_rt,17_rt_True,17_r,17_r_True,17_t,17_t_True
1327_41_vr,img/1327_41_vr.jpeg,1327,1327_41,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.352,1395,1930,17,prints/17_1930_1327-102013.jpg,vr,v,r,45.0,31.0,True,1327_41_v,1327_41_r,vr_True,v_True,17_True,17_vr,17_vr_True,17_v,17_v_True,17_r,17_r_True
1327_41_vt,img/1327_41_vt.jpeg,1327,1327_41,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.352,1395,1930,17,prints/17_1930_1327-102013.jpg,vt,v,t,45.0,31.0,True,1327_41_v,1327_41_t,vt_True,v_True,17_True,17_vt,17_vt_True,17_v,17_v_True,17_t,17_t_True
1327_49_rr,img/1327_49_rr.jpeg,1327,1327_49,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.354,1395,1930,17,prints/17_1930_1327-102013.jpg,rr,r,r,45.0,31.0,True,1327_49_r,1327_49_r,rr_True,r_True,17_True,17_rr,17_rr_True,17_r,17_r_True,17_r,17_r_True
1327_49_rt,img/1327_49_rt.jpeg,1327,1327_49,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.354,1395,1930,17,prints/17_1930_1327-102013.jpg,rt,r,t,45.0,31.0,True,1327_49_r,1327_49_t,rt_True,r_True,17_True,17_rt,17_rt_True,17_r,17_r_True,17_t,17_t_True
1327_49_vr,img/1327_49_vr.jpeg,1327,1327_49,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.354,1395,1930,17,prints/17_1930_1327-102013.jpg,vr,v,r,45.0,31.0,True,1327_49_v,1327_49_r,vr_True,v_True,17_True,17_vr,17_vr_True,17_v,17_v_True,17_r,17_r_True
1327_49_vt,img/1327_49_vt.jpeg,1327,1327_49,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.354,1395,1930,17,prints/17_1930_1327-102013.jpg,vt,v,t,45.0,31.0,True,1327_49_v,1327_49_t,vt_True,v_True,17_True,17_vt,17_vt_True,17_v,17_v_True,17_t,17_t_True
1327_64_rr,img/1327_64_rr.jpeg,1327,1327_64,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.38,1395,1930,17,prints/17_1930_1327-102013.jpg,rr,r,r,45.0,31.0,True,1327_64_r,1327_64_r,rr_True,r_True,17_True,17_rr,17_rr_True,17_r,17_r_True,17_r,17_r_True
1327_64_rt,img/1327_64_rt.jpeg,1327,1327_64,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.38,1395,1930,17,prints/17_1930_1327-102013.jpg,rt,r,t,45.0,31.0,True,1327_64_r,1327_64_t,rt_True,r_True,17_True,17_rt,17_rt_True,17_r,17_r_True,17_t,17_t_True
1327_64_vr,img/1327_64_vr.jpeg,1327,1327_64,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.38,1395,1930,17,prints/17_1930_1327-102013.jpg,vr,v,r,45.0,31.0,True,1327_64_v,1327_64_r,vr_True,v_True,17_True,17_vr,17_vr_True,17_v,17_v_True,17_r,17_r_True
1327_64_vt,img/1327_64_vt.jpeg,1327,1327_64,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.38,1395,1930,17,prints/17_1930_1327-102013.jpg,vt,v,t,45.0,31.0,True,1327_64_v,1327_64_t,vt_True,v_True,17_True,17_vt,17_vt_True,17_v,17_v_True,17_t,17_t_True
1327_68_rr,img/1327_68_rr.jpeg,1327,1327_68,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.33,1395,1930,17,prints/17_1930_1327-102013.jpg,rr,r,r,45.0,31.0,True,1327_68_r,1327_68_r,rr_True,r_True,17_True,17_rr,17_rr_True,17_r,17_r_True,17_r,17_r_True
1327_68_rt,img/1327_68_rt.jpeg,1327,1327_68,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.33,1395,1930,17,prints/17_1930_1327-102013.jpg,rt,r,t,45.0,31.0,True,1327_68_r,1327_68_t,rt_True,r_True,17_True,17_rt,17_rt_True,17_r,17_r_True,17_t,17_t_True
1327_68_vr,img/1327_68_vr.jpeg,1327,1327_68,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.33,1395,1930,17,prints/17_1930_1327-102013.jpg,vr,v,r,45.0,31.0,True,1327_68_v,1327_68_r,vr_True,v_True,17_True,17_vr,17_vr_True,17_v,17_v_True,17_r,17_r_True
1327_68_vt,img/1327_68_vt.jpeg,1327,1327_68,Personnage de gauche de la plaque 125bis,ARCHES,45 x 31 cm,0.33,1395,1930,17,prints/17_1930_1327-102013.jpg,vt,v,t,45.0,31.0,True,1327_68_v,1327_68_t,vt_True,v_True,17_True,17_vt,17_vt_True,17_v,17_v_True,17_t,17_t_True
1331_10_rr,img/1331_10_rr.jpeg,1331,1331_10,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.306,2443,1929,16,prints/16_1929_1331-102018.jpg,rr,r,r,54.3,45.0,True,1331_10_r,1331_10_r,rr_True,r_True,16_True,16_rr,16_rr_True,16_r,16_r_True,16_r,16_r_True
1331_10_rt,img/1331_10_rt.jpeg,1331,1331_10,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.306,2443,1929,16,prints/16_1929_1331-102018.jpg,rt,r,t,54.3,45.0,True,1331_10_r,1331_10_t,rt_True,r_True,16_True,16_rt,16_rt_True,16_r,16_r_True,16_t,16_t_True
1331_10_vr,img/1331_10_vr.jpeg,1331,1331_10,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.306,2443,1929,16,prints/16_1929_1331-102018.jpg,vr,v,r,54.3,45.0,True,1331_10_v,1331_10_r,vr_True,v_True,16_True,16_vr,16_vr_True,16_v,16_v_True,16_r,16_r_True
1331_10_vt,img/1331_10_vt.jpeg,1331,1331_10,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.306,2443,1929,16,prints/16_1929_1331-102018.jpg,vt,v,t,54.3,45.0,True,1331_10_v,1331_10_t,vt_True,v_True,16_True,16_vt,16_vt_True,16_v,16_v_True,16_t,16_t_True
1331_epreuve_8_rr,img/1331_epreuve_8_rr.jpeg,1331,1331_epreuve_8,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.392,2443,1929,16,prints/16_1929_1331-102018.jpg,rr,r,r,54.3,45.0,True,1331_epreuve_8_r,1331_epreuve_8_r,rr_True,r_True,16_True,16_rr,16_rr_True,16_r,16_r_True,16_r,16_r_True
1331_epreuve_8_rt,img/1331_epreuve_8_rt.jpeg,1331,1331_epreuve_8,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.392,2443,1929,16,prints/16_1929_1331-102018.jpg,rt,r,t,54.3,45.0,True,1331_epreuve_8_r,1331_epreuve_8_t,rt_True,r_True,16_True,16_rt,16_rt_True,16_r,16_r_True,16_t,16_t_True
1331_epreuve_8_vr,img/1331_epreuve_8_vr.jpeg,1331,1331_epreuve_8,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.392,2443,1929,16,prints/16_1929_1331-102018.jpg,vr,v,r,54.3,45.0,True,1331_epreuve_8_v,1331_epreuve_8_r,vr_True,v_True,16_True,16_vr,16_vr_True,16_v,16_v_True,16_r,16_r_True
1331_epreuve_8_vt,img/1331_epreuve_8_vt.jpeg,1331,1331_epreuve_8,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.392,2443,1929,16,prints/16_1929_1331-102018.jpg,vt,v,t,54.3,45.0,True,1331_epreuve_8_v,1331_epreuve_8_t,vt_True,v_True,16_True,16_vt,16_vt_True,16_v,16_v_True,16_t,16_t_True
1331_essai_a_rr,img/1331_essai_a_rr.jpeg,1331,1331_essai_a,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.427,2443,1929,16,prints/16_1929_1331-102018.jpg,rr,r,r,54.3,45.0,True,1331_essai_a_r,1331_essai_a_r,rr_True,r_True,16_True,16_rr,16_rr_True,16_r,16_r_True,16_r,16_r_True
1331_essai_a_rt,img/1331_essai_a_rt.jpeg,1331,1331_essai_a,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.427,2443,1929,16,prints/16_1929_1331-102018.jpg,rt,r,t,54.3,45.0,True,1331_essai_a_r,1331_essai_a_t,rt_True,r_True,16_True,16_rt,16_rt_True,16_r,16_r_True,16_t,16_t_True
1331_essai_a_vr,img/1331_essai_a_vr.jpeg,1331,1331_essai_a,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.427,2443,1929,16,prints/16_1929_1331-102018.jpg,vr,v,r,54.3,45.0,True,1331_essai_a_v,1331_essai_a_r,vr_True,v_True,16_True,16_vr,16_vr_True,16_v,16_v_True,16_r,16_r_True
1331_essai_a_vt,img/1331_essai_a_vt.jpeg,1331,1331_essai_a,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.427,2443,1929,16,prints/16_1929_1331-102018.jpg,vt,v,t,54.3,45.0,True,1331_essai_a_v,1331_essai_a_t,vt_True,v_True,16_True,16_vt,16_vt_True,16_v,16_v_True,16_t,16_t_True
1331_essai_b_rr,img/1331_essai_b_rr.jpeg,1331,1331_essai_b,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.374,2443,1929,16,prints/16_1929_1331-102018.jpg,rr,r,r,54.3,45.0,True,1331_essai_b_r,1331_essai_b_r,rr_True,r_True,16_True,16_rr,16_rr_True,16_r,16_r_True,16_r,16_r_True
1331_essai_b_rt,img/1331_essai_b_rt.jpeg,1331,1331_essai_b,Orientale a la croix trifoliee,ARCHES,54.3 x 45 cm,0.374,2443,1929,16,prints/16_1929_1331-102018.jpg,rt,r,t,54.3,45.0,True,1331_essai_b_r,1331_essai_b_t,rt_True,r_True,16_True,16_rt,16_rt_True,16_r,16_r_True,16_t,16_t_True
